Feature,Fisher_Score,Mutual_Info
Time_Var_P4,0.024767804440096134,0.006650498516371339
Time_PTP_Fz,0.024751002683175448,0.008977854765511495
Time_Var_CP2,0.02457990480019539,0.0
Fractal_Higuchi_O1,0.0240134125517604,0.005177118656535029
Fractal_Katz_Fp1,0.023984860175580318,0.0015968883760271169
Frequency_Theta_FT10,0.0238782702499404,0.0
Time_PTP_CP2,0.023616781415515393,0.003224004042131856
Frequency_Alpha_P7,0.023616511572594805,0.0
Time_PTP_P4,0.023299586598187587,0.012762240093680877
Frequency_Delta_PO10,0.023289183467977998,0.009511924495482438
Time_Var_Fp1,0.02313358328384537,0.000942980777455027
Time_RMS_P4,0.022421250134492775,0.007778687610361601
Time_RMS_CP2,0.022250064539669063,0.004025797060129399
Time_PTP_Fp1,0.02223369116985032,0.0
